customer_id,monthly_charges,tenure_months,contract_type,churn_probability,risk_tier,predicted_churn,actual_churn
5225,104.45,72,One year,0.1385,"Low Risk
(0–30%)",0,0
5226,21.15,12,Month-to-month,0.1455,"Low Risk
(0–30%)",0,0
5227,96.2,7,Month-to-month,0.7215,"High Risk
(60–100%)",1,0
5228,44.4,9,Month-to-month,0.2825,"Low Risk
(0–30%)",0,0
5229,107.55,43,One year,0.3948,"Medium Risk
(30–60%)",0,1
5230,94.35,58,Two year,0.0583,"Low Risk
(0–30%)",0,0
5231,98.75,16,Month-to-month,0.7566,"High Risk
(60–100%)",1,1
5232,20.3,2,Month-to-month,0.161,"Low Risk
(0–30%)",0,0
5233,101.15,8,Month-to-month,0.6115,"High Risk
(60–100%)",1,1
5234,105.75,40,One year,0.2346,"Low Risk
(0–30%)",0,0
5235,81.15,9,Month-to-month,0.589,"Medium Risk
(30–60%)",1,0
5236,89.55,41,One year,0.1515,"Low Risk
(0–30%)",0,0
5237,54.75,26,Month-to-month,0.1761,"Low Risk
(0–30%)",0,0
5238,53.75,33,One year,0.0635,"Low Risk
(0–30%)",0,0
5239,105.75,68,One year,0.1605,"Low Risk
(0–30%)",0,0
5240,105.85,65,Two year,0.1131,"Low Risk
(0–30%)",0,0
5241,64.2,55,One year,0.1032,"Low Risk
(0–30%)",0,0
5242,88.7,20,Month-to-month,0.6146,"High Risk
(60–100%)",1,1
5243,87.7,19,One year,0.1386,"Low Risk
(0–30%)",0,0
5244,89.3,45,Month-to-month,0.3478,"Medium Risk
(30–60%)",0,0
5245,20.15,70,Two year,0.0149,"Low Risk
(0–30%)",0,0
5246,79.75,2,Month-to-month,0.7314,"High Risk
(60–100%)",1,1
5247,94.55,27,Month-to-month,0.4909,"Medium Risk
(30–60%)",0,1
5248,20.05,12,Two year,0.0372,"Low Risk
(0–30%)",0,0
5249,67.2,72,Two year,0.0155,"Low Risk
(0–30%)",0,0
5250,94.55,12,Month-to-month,0.6329,"High Risk
(60–100%)",1,0
5251,69.05,5,Month-to-month,0.618,"High Risk
(60–100%)",1,1
5252,107.5,71,Month-to-month,0.3248,"Medium Risk
(30–60%)",0,0
5253,73.0,35,One year,0.1676,"Low Risk
(0–30%)",0,0
5254,114.75,70,Two year,0.0581,"Low Risk
(0–30%)",0,0
5255,76.05,31,Month-to-month,0.4878,"Medium Risk
(30–60%)",0,0
5256,96.25,52,Two year,0.0789,"Low Risk
(0–30%)",0,1
5257,101.1,37,Month-to-month,0.5863,"Medium Risk
(30–60%)",1,1
5258,104.7,69,One year,0.2432,"Low Risk
(0–30%)",0,1
5259,77.9,30,Month-to-month,0.3193,"Medium Risk
(30–60%)",0,0
5260,90.65,33,Month-to-month,0.3796,"Medium Risk
(30–60%)",0,0
5261,110.45,54,Two year,0.1993,"Low Risk
(0–30%)",0,0
5262,68.7,59,One year,0.0487,"Low Risk
(0–30%)",0,0
5263,44.85,55,Month-to-month,0.2135,"Low Risk
(0–30%)",0,0
5264,29.8,69,One year,0.0736,"Low Risk
(0–30%)",0,0
5265,88.9,66,One year,0.0988,"Low Risk
(0–30%)",0,0
5266,58.75,37,One year,0.0453,"Low Risk
(0–30%)",0,0
5267,19.85,9,One year,0.0503,"Low Risk
(0–30%)",0,0
5268,86.9,69,Two year,0.0245,"Low Risk
(0–30%)",0,0
5269,59.65,10,Month-to-month,0.2738,"Low Risk
(0–30%)",0,0
5270,55.25,40,Month-to-month,0.1379,"Low Risk
(0–30%)",0,1
5271,66.4,13,Month-to-month,0.197,"Low Risk
(0–30%)",0,0
5272,90.1,6,Month-to-month,0.786,"High Risk
(60–100%)",1,1
5273,20.15,69,Two year,0.0136,"Low Risk
(0–30%)",0,0
5274,108.1,66,One year,0.1959,"Low Risk
(0–30%)",0,0
5275,53.75,11,Month-to-month,0.3371,"Medium Risk
(30–60%)",0,1
5276,56.9,46,One year,0.0404,"Low Risk
(0–30%)",0,0
5277,89.3,6,Month-to-month,0.6164,"High Risk
(60–100%)",1,1
5278,109.6,56,Month-to-month,0.2676,"Low Risk
(0–30%)",0,0
5279,25.15,70,Two year,0.0135,"Low Risk
(0–30%)",0,0
5280,79.15,33,One year,0.1828,"Low Risk
(0–30%)",0,0
5281,66.75,72,Two year,0.0122,"Low Risk
(0–30%)",0,0
5282,95.2,3,Month-to-month,0.8354,"High Risk
(60–100%)",1,1
5283,48.8,19,Month-to-month,0.1331,"Low Risk
(0–30%)",0,0
5284,45.7,5,Month-to-month,0.5423,"Medium Risk
(30–60%)",1,1
5285,80.7,71,Two year,0.0287,"Low Risk
(0–30%)",0,0
5286,74.5,8,Month-to-month,0.4811,"Medium Risk
(30–60%)",0,1
5287,20.55,1,Month-to-month,0.2854,"Low Risk
(0–30%)",0,0
5288,79.65,1,Month-to-month,0.8514,"High Risk
(60–100%)",1,1
5289,115.1,61,One year,0.1633,"Low Risk
(0–30%)",0,0
5290,59.7,71,Two year,0.0147,"Low Risk
(0–30%)",0,0
5291,86.45,68,One year,0.0704,"Low Risk
(0–30%)",0,0
5292,33.7,46,One year,0.0615,"Low Risk
(0–30%)",0,0
5293,80.1,33,One year,0.0709,"Low Risk
(0–30%)",0,0
5294,104.05,53,Two year,0.0714,"Low Risk
(0–30%)",0,0
5295,108.75,50,Month-to-month,0.3299,"Medium Risk
(30–60%)",0,0
5296,41.1,57,One year,0.0345,"Low Risk
(0–30%)",0,0
5297,20.35,54,Two year,0.0211,"Low Risk
(0–30%)",0,0
5298,105.9,60,Month-to-month,0.4415,"Medium Risk
(30–60%)",0,0
5299,101.3,28,Month-to-month,0.4833,"Medium Risk
(30–60%)",0,1
5300,80.05,1,Month-to-month,0.8289,"High Risk
(60–100%)",1,1
5301,89.2,29,Month-to-month,0.5096,"Medium Risk
(30–60%)",1,1
5302,65.5,10,Month-to-month,0.2711,"Low Risk
(0–30%)",0,0
5303,40.45,43,Month-to-month,0.1789,"Low Risk
(0–30%)",0,0
5304,70.45,13,Month-to-month,0.3851,"Medium Risk
(30–60%)",0,0
5305,78.8,43,Two year,0.0467,"Low Risk
(0–30%)",0,0
5306,83.65,19,Month-to-month,0.5733,"Medium Risk
(30–60%)",1,1
5307,90.1,1,Month-to-month,0.8473,"High Risk
(60–100%)",1,0
5308,82.45,69,Two year,0.0299,"Low Risk
(0–30%)",0,0
5309,20.25,61,Two year,0.0141,"Low Risk
(0–30%)",0,0
5310,66.25,43,Month-to-month,0.1008,"Low Risk
(0–30%)",0,0
5311,19.5,6,Month-to-month,0.1144,"Low Risk
(0–30%)",0,1
5312,51.25,1,Month-to-month,0.3874,"Medium Risk
(30–60%)",0,1
5313,89.7,56,Month-to-month,0.2587,"Low Risk
(0–30%)",0,0
5314,64.55,70,Two year,0.0227,"Low Risk
(0–30%)",0,0
5315,45.6,1,Month-to-month,0.6418,"High Risk
(60–100%)",1,1
5316,93.65,49,One year,0.2349,"Low Risk
(0–30%)",0,0
5317,49.65,6,Month-to-month,0.2917,"Low Risk
(0–30%)",0,1
5318,73.6,32,Two year,0.0256,"Low Risk
(0–30%)",0,0
5319,109.75,72,Two year,0.0604,"Low Risk
(0–30%)",0,0
5320,61.45,37,Two year,0.022,"Low Risk
(0–30%)",0,0
5321,106.4,69,One year,0.1652,"Low Risk
(0–30%)",0,0
5322,81.9,26,Month-to-month,0.1418,"Low Risk
(0–30%)",0,0
5323,105.2,58,One year,0.1932,"Low Risk
(0–30%)",0,0
5324,54.6,24,One year,0.0633,"Low Risk
(0–30%)",0,0
5325,20.55,5,One year,0.0435,"Low Risk
(0–30%)",0,0
5326,20.0,15,Month-to-month,0.1427,"Low Risk
(0–30%)",0,1
5327,19.7,30,Two year,0.0169,"Low Risk
(0–30%)",0,0
5328,66.05,55,One year,0.0431,"Low Risk
(0–30%)",0,0
5329,34.0,25,Month-to-month,0.2514,"Low Risk
(0–30%)",0,1
5330,92.5,10,Month-to-month,0.5571,"Medium Risk
(30–60%)",1,1
5331,54.05,44,Two year,0.0284,"Low Risk
(0–30%)",0,0
5332,58.9,47,One year,0.0443,"Low Risk
(0–30%)",0,0
5333,88.35,13,Month-to-month,0.4857,"Medium Risk
(30–60%)",0,1
5334,107.95,49,Two year,0.1488,"Low Risk
(0–30%)",0,1
5335,96.9,64,One year,0.1266,"Low Risk
(0–30%)",0,0
5336,19.1,1,Month-to-month,0.2413,"Low Risk
(0–30%)",0,0
5337,50.0,20,Month-to-month,0.1301,"Low Risk
(0–30%)",0,0
5338,45.4,37,Two year,0.0432,"Low Risk
(0–30%)",0,0
5339,85.45,30,Month-to-month,0.4072,"Medium Risk
(30–60%)",0,0
5340,84.1,38,One year,0.0956,"Low Risk
(0–30%)",0,0
5341,74.45,1,Month-to-month,0.8105,"High Risk
(60–100%)",1,1
5342,64.75,37,Month-to-month,0.3014,"Medium Risk
(30–60%)",0,1
5343,66.25,52,Two year,0.0255,"Low Risk
(0–30%)",0,0
5344,76.9,71,Two year,0.0157,"Low Risk
(0–30%)",0,0
5345,89.8,26,Month-to-month,0.3821,"Medium Risk
(30–60%)",0,1
5346,74.6,66,Two year,0.0339,"Low Risk
(0–30%)",0,0
5347,116.95,72,Two year,0.0501,"Low Risk
(0–30%)",0,0
5348,40.65,25,One year,0.0651,"Low Risk
(0–30%)",0,0
5349,114.35,69,Two year,0.079,"Low Risk
(0–30%)",0,0
5350,69.7,53,Two year,0.0322,"Low Risk
(0–30%)",0,0
5351,95.5,12,One year,0.2538,"Low Risk
(0–30%)",0,1
5352,98.65,26,Month-to-month,0.5308,"Medium Risk
(30–60%)",1,0
5353,61.65,21,Month-to-month,0.1656,"Low Risk
(0–30%)",0,0
5354,89.35,1,Month-to-month,0.8473,"High Risk
(60–100%)",1,0
5355,95.4,48,Month-to-month,0.3576,"Medium Risk
(30–60%)",0,0
5356,35.4,26,One year,0.0553,"Low Risk
(0–30%)",0,0
5357,19.95,60,Two year,0.0147,"Low Risk
(0–30%)",0,0
5358,19.25,18,Month-to-month,0.0923,"Low Risk
(0–30%)",0,0
5359,29.65,10,Month-to-month,0.4078,"Medium Risk
(30–60%)",0,1
5360,84.5,5,Month-to-month,0.5923,"Medium Risk
(30–60%)",1,1
5361,20.4,4,One year,0.0512,"Low Risk
(0–30%)",0,0
5362,24.75,65,Two year,0.014,"Low Risk
(0–30%)",0,0
5363,25.35,70,Two year,0.0142,"Low Risk
(0–30%)",0,0
5364,90.7,18,Month-to-month,0.4485,"Medium Risk
(30–60%)",0,1
5365,20.0,62,Two year,0.0128,"Low Risk
(0–30%)",0,0
5366,59.75,66,Two year,0.045,"Low Risk
(0–30%)",0,0
5367,82.5,65,Two year,0.02,"Low Risk
(0–30%)",0,0
5368,70.3,3,Month-to-month,0.6446,"High Risk
(60–100%)",1,1
5369,20.35,34,Month-to-month,0.078,"Low Risk
(0–30%)",0,0
5370,90.8,16,Month-to-month,0.4905,"Medium Risk
(30–60%)",0,0
5371,103.95,54,One year,0.2459,"Low Risk
(0–30%)",0,1
5372,104.95,50,Month-to-month,0.5073,"Medium Risk
(30–60%)",1,0
5373,105.25,71,Two year,0.1145,"Low Risk
(0–30%)",0,0
5374,74.75,10,Month-to-month,0.6859,"High Risk
(60–100%)",1,1
5375,50.8,1,Month-to-month,0.532,"Medium Risk
(30–60%)",1,1
5376,23.75,18,One year,0.0421,"Low Risk
(0–30%)",0,0
5377,61.3,4,Month-to-month,0.372,"Medium Risk
(30–60%)",0,0
5378,75.8,58,Two year,0.0221,"Low Risk
(0–30%)",0,0
5379,98.0,56,One year,0.2852,"Low Risk
(0–30%)",0,0
5380,80.25,2,Month-to-month,0.7355,"High Risk
(60–100%)",1,1
5381,78.9,32,Month-to-month,0.499,"Medium Risk
(30–60%)",0,1
5382,52.0,56,One year,0.0312,"Low Risk
(0–30%)",0,0
5383,84.75,36,Month-to-month,0.5159,"Medium Risk
(30–60%)",1,1
5384,64.4,4,Month-to-month,0.376,"Medium Risk
(30–60%)",0,0
5385,85.45,53,Month-to-month,0.3381,"Medium Risk
(30–60%)",0,1
5386,45.8,10,Month-to-month,0.2814,"Low Risk
(0–30%)",0,0
5387,30.5,4,Month-to-month,0.3493,"Medium Risk
(30–60%)",0,0
5388,19.9,1,Month-to-month,0.3287,"Medium Risk
(30–60%)",0,1
5389,69.15,51,Month-to-month,0.2186,"Low Risk
(0–30%)",0,0
5390,99.45,12,Month-to-month,0.8058,"High Risk
(60–100%)",1,1
5391,49.25,6,One year,0.2015,"Low Risk
(0–30%)",0,0
5392,39.35,63,Two year,0.0253,"Low Risk
(0–30%)",0,0
5393,70.6,1,Month-to-month,0.7976,"High Risk
(60–100%)",1,1
5394,105.1,48,Month-to-month,0.3881,"Medium Risk
(30–60%)",0,0
5395,81.0,5,Month-to-month,0.694,"High Risk
(60–100%)",1,1
5396,20.1,35,One year,0.0307,"Low Risk
(0–30%)",0,0
5397,84.85,6,Month-to-month,0.6742,"High Risk
(60–100%)",1,1
5398,19.75,2,Month-to-month,0.1639,"Low Risk
(0–30%)",0,0
5399,19.75,50,One year,0.0328,"Low Risk
(0–30%)",0,0
5400,70.4,33,Month-to-month,0.2989,"Low Risk
(0–30%)",0,0
5401,20.45,31,Two year,0.0182,"Low Risk
(0–30%)",0,0
5402,20.35,9,Two year,0.0223,"Low Risk
(0–30%)",0,0
5403,86.2,54,Month-to-month,0.1948,"Low Risk
(0–30%)",0,0
5404,95.65,46,One year,0.1052,"Low Risk
(0–30%)",0,0
5405,103.8,34,One year,0.2383,"Low Risk
(0–30%)",0,0
5406,97.2,71,Two year,0.0726,"Low Risk
(0–30%)",0,0
5407,63.55,63,Two year,0.0157,"Low Risk
(0–30%)",0,0
5408,24.95,51,Two year,0.0191,"Low Risk
(0–30%)",0,0
5409,89.15,26,Month-to-month,0.5858,"Medium Risk
(30–60%)",1,1
5410,99.0,64,Two year,0.0661,"Low Risk
(0–30%)",0,0
5411,24.8,1,Month-to-month,0.7385,"High Risk
(60–100%)",1,1
5412,85.55,61,One year,0.0672,"Low Risk
(0–30%)",0,0
5413,94.0,15,Month-to-month,0.4921,"Medium Risk
(30–60%)",0,0
5414,105.65,64,One year,0.2345,"Low Risk
(0–30%)",0,1
5415,50.3,18,Month-to-month,0.4208,"Medium Risk
(30–60%)",0,0
5416,95.0,57,One year,0.1936,"Low Risk
(0–30%)",0,0
5417,61.4,14,Two year,0.0446,"Low Risk
(0–30%)",0,0
5418,80.55,18,Month-to-month,0.4319,"Medium Risk
(30–60%)",0,0
5419,78.5,72,Two year,0.0267,"Low Risk
(0–30%)",0,0
5420,114.3,70,Two year,0.0701,"Low Risk
(0–30%)",0,0
5421,20.05,38,Two year,0.0185,"Low Risk
(0–30%)",0,0
5422,62.65,68,Two year,0.0171,"Low Risk
(0–30%)",0,0
5423,80.85,13,Month-to-month,0.5974,"Medium Risk
(30–60%)",1,1
5424,92.7,65,Two year,0.0422,"Low Risk
(0–30%)",0,0
5425,100.45,30,Month-to-month,0.4584,"Medium Risk
(30–60%)",0,0
5426,75.2,51,Two year,0.0517,"Low Risk
(0–30%)",0,0
5427,84.75,31,Month-to-month,0.2971,"Low Risk
(0–30%)",0,0
5428,89.45,9,Month-to-month,0.6051,"High Risk
(60–100%)",1,1
5429,79.5,72,Two year,0.0163,"Low Risk
(0–30%)",0,0
5430,72.15,10,Month-to-month,0.3624,"Medium Risk
(30–60%)",0,1
5431,19.8,37,One year,0.0432,"Low Risk
(0–30%)",0,0
5432,76.4,2,Month-to-month,0.4222,"Medium Risk
(30–60%)",0,1
5433,100.9,55,One year,0.1741,"Low Risk
(0–30%)",0,0
5434,95.3,33,Month-to-month,0.3351,"Medium Risk
(30–60%)",0,0
5435,90.95,46,One year,0.1101,"Low Risk
(0–30%)",0,0
5436,54.5,1,Month-to-month,0.3622,"Medium Risk
(30–60%)",0,0
5437,61.6,20,Month-to-month,0.3187,"Medium Risk
(30–60%)",0,1
5438,79.9,9,Month-to-month,0.6204,"High Risk
(60–100%)",1,1
5439,96.15,32,Month-to-month,0.4924,"Medium Risk
(30–60%)",0,1
5440,49.6,19,Month-to-month,0.207,"Low Risk
(0–30%)",0,0
5441,65.3,70,Two year,0.0221,"Low Risk
(0–30%)",0,1
5442,25.0,61,Two year,0.0143,"Low Risk
(0–30%)",0,0
5443,45.45,26,Month-to-month,0.1925,"Low Risk
(0–30%)",0,0
5444,107.75,45,Month-to-month,0.4422,"Medium Risk
(30–60%)",0,0
5445,89.1,62,Two year,0.0573,"Low Risk
(0–30%)",0,0
5446,19.65,1,Month-to-month,0.3124,"Medium Risk
(30–60%)",0,1
5447,44.75,3,Month-to-month,0.3221,"Medium Risk
(30–60%)",0,0
5448,101.6,41,One year,0.1713,"Low Risk
(0–30%)",0,0
5449,103.15,67,Two year,0.0673,"Low Risk
(0–30%)",0,0
5450,84.65,1,Month-to-month,0.8654,"High Risk
(60–100%)",1,1
5451,95.65,71,One year,0.0553,"Low Risk
(0–30%)",0,0
5452,75.1,37,One year,0.0807,"Low Risk
(0–30%)",0,0
5453,61.35,60,Two year,0.0185,"Low Risk
(0–30%)",0,0
5454,69.55,1,Month-to-month,0.8111,"High Risk
(60–100%)",1,1
5455,19.7,6,Month-to-month,0.1233,"Low Risk
(0–30%)",0,0
5456,31.05,13,Month-to-month,0.4196,"Medium Risk
(30–60%)",0,1
5457,51.0,11,Month-to-month,0.1639,"Low Risk
(0–30%)",0,0
5458,51.0,7,Month-to-month,0.2244,"Low Risk
(0–30%)",0,1
5459,88.85,10,Month-to-month,0.6569,"High Risk
(60–100%)",1,0
5460,20.05,34,Two year,0.018,"Low Risk
(0–30%)",0,0
5461,65.1,62,Two year,0.025,"Low Risk
(0–30%)",0,0
5462,70.15,64,One year,0.0839,"Low Risk
(0–30%)",0,0
5463,44.35,1,Month-to-month,0.5377,"Medium Risk
(30–60%)",1,1
5464,20.75,25,Two year,0.0217,"Low Risk
(0–30%)",0,0
5465,56.05,26,One year,0.0795,"Low Risk
(0–30%)",0,0
5466,19.95,10,One year,0.0429,"Low Risk
(0–30%)",0,0
5467,98.6,53,One year,0.0849,"Low Risk
(0–30%)",0,0
5468,79.7,7,Month-to-month,0.6664,"High Risk
(60–100%)",1,1
5469,79.0,33,Month-to-month,0.312,"Medium Risk
(30–60%)",0,0
5470,89.45,71,Two year,0.0411,"Low Risk
(0–30%)",0,0
5471,74.2,29,Month-to-month,0.4638,"Medium Risk
(30–60%)",0,0
5472,81.0,24,Month-to-month,0.1288,"Low Risk
(0–30%)",0,0
5473,49.6,20,Month-to-month,0.3149,"Medium Risk
(30–60%)",0,0
5474,84.6,1,Month-to-month,0.8863,"High Risk
(60–100%)",1,0
5475,55.0,54,Month-to-month,0.1553,"Low Risk
(0–30%)",0,1
5476,84.85,5,Month-to-month,0.7199,"High Risk
(60–100%)",1,1
5477,84.2,72,Two year,0.0184,"Low Risk
(0–30%)",0,0
5478,106.3,52,Two year,0.1321,"Low Risk
(0–30%)",0,0
5479,69.05,9,Month-to-month,0.4919,"Medium Risk
(30–60%)",0,0
5480,45.4,1,Month-to-month,0.5544,"Medium Risk
(30–60%)",1,0
5481,73.65,1,Month-to-month,0.8541,"High Risk
(60–100%)",1,1
5482,73.9,33,One year,0.1184,"Low Risk
(0–30%)",0,1
5483,77.75,55,Month-to-month,0.3674,"Medium Risk
(30–60%)",0,1
5484,99.35,69,Two year,0.1169,"Low Risk
(0–30%)",0,0
5485,50.75,1,Month-to-month,0.444,"Medium Risk
(30–60%)",0,0
5486,87.1,54,Two year,0.0275,"Low Risk
(0–30%)",0,0
5487,20.15,33,One year,0.0311,"Low Risk
(0–30%)",0,0
5488,98.7,45,One year,0.177,"Low Risk
(0–30%)",0,0
5489,25.2,11,Month-to-month,0.3057,"Medium Risk
(30–60%)",0,0
5490,55.7,6,Month-to-month,0.219,"Low Risk
(0–30%)",0,0
5491,65.35,21,Month-to-month,0.1499,"Low Risk
(0–30%)",0,0
5492,25.3,65,Two year,0.0161,"Low Risk
(0–30%)",0,0
5493,84.35,6,Month-to-month,0.8047,"High Risk
(60–100%)",1,1
5494,84.95,8,Month-to-month,0.4669,"Medium Risk
(30–60%)",0,1
5495,73.85,11,Month-to-month,0.5112,"Medium Risk
(30–60%)",1,1
5496,24.25,43,Two year,0.0174,"Low Risk
(0–30%)",0,0
5497,51.8,49,One year,0.1773,"Low Risk
(0–30%)",0,1
5498,46.0,1,Month-to-month,0.6431,"High Risk
(60–100%)",1,1
5499,79.4,15,Month-to-month,0.5515,"Medium Risk
(30–60%)",1,1
5500,60.5,60,Two year,0.0195,"Low Risk
(0–30%)",0,0
5501,25.1,17,Month-to-month,0.2091,"Low Risk
(0–30%)",0,0
5502,71.8,16,Month-to-month,0.4014,"Medium Risk
(30–60%)",0,1
5503,20.05,35,One year,0.029,"Low Risk
(0–30%)",0,0
5504,88.4,44,One year,0.157,"Low Risk
(0–30%)",0,1
5505,30.25,12,One year,0.0713,"Low Risk
(0–30%)",0,0
5506,20.2,1,Month-to-month,0.3187,"Medium Risk
(30–60%)",0,0
5507,59.9,28,One year,0.0478,"Low Risk
(0–30%)",0,0
5508,25.15,70,Two year,0.0163,"Low Risk
(0–30%)",0,0
5509,46.0,5,Month-to-month,0.3038,"Medium Risk
(30–60%)",0,1
5510,101.3,18,Month-to-month,0.3727,"Medium Risk
(30–60%)",0,0
5511,76.95,70,Two year,0.0327,"Low Risk
(0–30%)",0,0
5512,55.3,9,Month-to-month,0.3138,"Medium Risk
(30–60%)",0,0
5513,92.45,67,Two year,0.0271,"Low Risk
(0–30%)",0,0
5514,48.45,1,Month-to-month,0.4321,"Medium Risk
(30–60%)",0,0
5515,19.35,18,Two year,0.0211,"Low Risk
(0–30%)",0,0
5516,51.75,4,Month-to-month,0.382,"Medium Risk
(30–60%)",0,1
5517,86.7,71,One year,0.0329,"Low Risk
(0–30%)",0,0
5518,94.4,30,Month-to-month,0.4172,"Medium Risk
(30–60%)",0,1
5519,55.7,1,Month-to-month,0.4153,"Medium Risk
(30–60%)",0,0
5520,84.25,55,One year,0.0543,"Low Risk
(0–30%)",0,0
5521,64.65,59,Month-to-month,0.1666,"Low Risk
(0–30%)",0,0
5522,70.15,1,Month-to-month,0.7493,"High Risk
(60–100%)",1,1
5523,69.2,7,Month-to-month,0.5257,"Medium Risk
(30–60%)",1,0
5524,54.65,45,Two year,0.0259,"Low Risk
(0–30%)",0,0
5525,24.75,54,One year,0.0251,"Low Risk
(0–30%)",0,0
5526,23.95,51,One year,0.0314,"Low Risk
(0–30%)",0,0
5527,105.0,72,One year,0.114,"Low Risk
(0–30%)",0,0
5528,59.85,44,One year,0.0452,"Low Risk
(0–30%)",0,0
5529,20.05,2,Month-to-month,0.1639,"Low Risk
(0–30%)",0,0
5530,92.15,66,One year,0.1016,"Low Risk
(0–30%)",0,0
5531,44.8,68,One year,0.0396,"Low Risk
(0–30%)",0,0
5532,20.9,31,Two year,0.0189,"Low Risk
(0–30%)",0,0
5533,95.4,21,Month-to-month,0.5305,"Medium Risk
(30–60%)",1,0
5534,80.35,21,Month-to-month,0.3538,"Medium Risk
(30–60%)",0,0
5535,85.1,55,Two year,0.0248,"Low Risk
(0–30%)",0,0
5536,34.7,9,Month-to-month,0.3639,"Medium Risk
(30–60%)",0,1
5537,115.05,71,Two year,0.0595,"Low Risk
(0–30%)",0,0
5538,81.1,1,Month-to-month,0.8508,"High Risk
(60–100%)",1,1
5539,19.95,22,One year,0.0316,"Low Risk
(0–30%)",0,0
5540,20.55,1,Month-to-month,0.3204,"Medium Risk
(30–60%)",0,1
5541,106.6,61,Two year,0.2224,"Low Risk
(0–30%)",0,1
5542,86.15,67,Two year,0.0381,"Low Risk
(0–30%)",0,0
5543,78.85,14,Month-to-month,0.3488,"Medium Risk
(30–60%)",0,0
5544,106.75,59,Month-to-month,0.3313,"Medium Risk
(30–60%)",0,1
5545,86.55,21,Month-to-month,0.3564,"Medium Risk
(30–60%)",0,0
5546,42.4,4,Month-to-month,0.1648,"Low Risk
(0–30%)",0,0
5547,89.45,3,Month-to-month,0.7324,"High Risk
(60–100%)",1,1
5548,24.25,70,Two year,0.0156,"Low Risk
(0–30%)",0,0
5549,97.9,3,Month-to-month,0.7185,"High Risk
(60–100%)",1,1
5550,20.5,21,One year,0.0408,"Low Risk
(0–30%)",0,0
5551,19.6,20,Month-to-month,0.108,"Low Risk
(0–30%)",0,0
5552,20.25,22,One year,0.0309,"Low Risk
(0–30%)",0,0
5553,55.7,1,Month-to-month,0.5945,"Medium Risk
(30–60%)",1,1
5554,20.6,63,Two year,0.0155,"Low Risk
(0–30%)",0,0
5555,19.8,70,Two year,0.0137,"Low Risk
(0–30%)",0,0
5556,79.8,13,Month-to-month,0.5739,"Medium Risk
(30–60%)",1,1
5557,80.2,5,Month-to-month,0.6116,"High Risk
(60–100%)",1,0
5558,116.4,72,Two year,0.0317,"Low Risk
(0–30%)",0,0
5559,31.65,13,Month-to-month,0.42,"Medium Risk
(30–60%)",0,0
5560,94.15,61,Month-to-month,0.2039,"Low Risk
(0–30%)",0,0
5561,20.65,1,Month-to-month,0.3335,"Medium Risk
(30–60%)",0,0
5562,76.85,56,Month-to-month,0.1902,"Low Risk
(0–30%)",0,0
5563,20.15,4,Month-to-month,0.1344,"Low Risk
(0–30%)",0,0
5564,55.25,35,Two year,0.0335,"Low Risk
(0–30%)",0,0
5565,39.05,18,Month-to-month,0.4551,"Medium Risk
(30–60%)",0,1
5566,82.15,72,Two year,0.0431,"Low Risk
(0–30%)",0,0
5567,103.0,49,One year,0.1619,"Low Risk
(0–30%)",0,0
5568,95.1,44,Month-to-month,0.2434,"Low Risk
(0–30%)",0,0
5569,83.9,3,Month-to-month,0.6649,"High Risk
(60–100%)",1,1
5570,95.15,37,Month-to-month,0.4206,"Medium Risk
(30–60%)",0,0
5571,79.8,61,One year,0.1739,"Low Risk
(0–30%)",0,0
5572,74.8,70,Two year,0.0306,"Low Risk
(0–30%)",0,0
5573,69.85,1,Month-to-month,0.8053,"High Risk
(60–100%)",1,1
5574,20.45,41,Month-to-month,0.0954,"Low Risk
(0–30%)",0,0
5575,78.35,70,One year,0.0534,"Low Risk
(0–30%)",0,0
5576,53.55,1,Month-to-month,0.5821,"Medium Risk
(30–60%)",1,1
5577,19.1,51,One year,0.0362,"Low Risk
(0–30%)",0,0
5578,20.0,42,Two year,0.0168,"Low Risk
(0–30%)",0,0
5579,93.9,70,Two year,0.031,"Low Risk
(0–30%)",0,1
5580,19.95,48,One year,0.0314,"Low Risk
(0–30%)",0,0
5581,113.15,68,Two year,0.075,"Low Risk
(0–30%)",0,1
5582,24.0,48,Two year,0.0209,"Low Risk
(0–30%)",0,0
5583,84.95,26,Month-to-month,0.3803,"Medium Risk
(30–60%)",0,1
5584,80.5,11,Month-to-month,0.5754,"Medium Risk
(30–60%)",1,1
5585,19.3,1,Month-to-month,0.3226,"Medium Risk
(30–60%)",0,1
5586,19.15,27,One year,0.028,"Low Risk
(0–30%)",0,0
5587,91.3,46,One year,0.1248,"Low Risk
(0–30%)",0,0
5588,49.65,1,Month-to-month,0.5695,"Medium Risk
(30–60%)",1,1
5589,54.35,46,Two year,0.0411,"Low Risk
(0–30%)",0,1
5590,19.15,25,Month-to-month,0.0794,"Low Risk
(0–30%)",0,0
5591,88.45,4,Month-to-month,0.7236,"High Risk
(60–100%)",1,1
5592,19.75,13,Two year,0.0221,"Low Risk
(0–30%)",0,0
5593,75.5,31,One year,0.0746,"Low Risk
(0–30%)",0,0
5594,83.75,23,Month-to-month,0.5595,"Medium Risk
(30–60%)",1,0
5595,19.4,2,Month-to-month,0.1387,"Low Risk
(0–30%)",0,0
5596,26.5,65,Two year,0.0165,"Low Risk
(0–30%)",0,0
5597,90.5,22,Month-to-month,0.3825,"Medium Risk
(30–60%)",0,1
